employee_id,title,business_unit,department_type,division,state,gender_code,race_desc,marital_desc,age
1421,Production Technician I,SVG,Production       ,General - Con,MA,Female,Other,Married,71
1423,Production Technician I,WBL,Production       ,Aerial,MA,Female,White,Single,30
1425,Production Technician I,CCDR,Production       ,Field Operations,MA,Female,Black,Single,77
1426,Production Technician I,EW,Production       ,General - Con,MA,Female,Hispanic,Widowed,22
1427,Production Technician II,CCDR,Production       ,Engineers,MA,Male,Asian,Divorced,66
1428,Production Technician II,SVG,Production       ,Executive,MA,Male,White,Divorced,52
1429,Production Technician II,EW,Production       ,Field Operations,MA,Female,Hispanic,Divorced,75
1430,Production Technician II,MSC,Production       ,Yard (Material Handling),MA,Female,Asian,Single,64
1431,Production Technician II,TNS,Production       ,Field Operations,MA,Female,Black,Widowed,68
1432,Production Technician II,PYZ,Production       ,Project Management - Con,MA,Male,White,Married,28
1433,Production Technician I,SVG,Production       ,General - Con,MA,Female,White,Widowed,26
1434,Production Technician I,EW,Production       ,Splicing,MA,Female,White,Divorced,32
1435,Production Technician I,MSC,Production       ,Field Operations,MA,Female,Hispanic,Single,23
1436,Production Technician I,TNS,Production       ,Field Operations,MA,Male,Hispanic,Married,33
1437,Production Technician I,PYZ,Production       ,Project Management - Con,MA,Male,Asian,Single,24
1438,Production Technician I,WBL,Production       ,Field Operations,MA,Male,Asian,Married,46
1439,Production Technician I,NEL,Production       ,General - Con,MA,Female,Asian,Widowed,34
1440,Production Technician I,PL,Production       ,Field Operations,MA,Female,Hispanic,Single,26
1441,Production Technician I,BPC,Production       ,Field Operations,MA,Female,Hispanic,Married,39
1442,Production Technician I,CCDR,Production       ,Safety,MA,Female,Black,Single,25
1443,Production Technician I,SVG,Production       ,Field Operations,MA,Female,White,Divorced,59
1444,Production Technician I,EW,Production       ,General - Con,MA,Female,White,Divorced,47
1448,Production Technician I,WBL,Production       ,General - Con,MA,Female,Other,Single,44
1449,Production Technician II,PL,Production       ,General - Sga,MA,Male,Other,Divorced,57
1450,Production Technician II,PYZ,Production       ,Field Operations,MA,Male,White,Single,62
1451,Production Technician II,SVG,Production       ,Splicing,MA,Female,Hispanic,Widowed,78
1452,Production Technician II,TNS,Production       ,Field Operations,MA,Female,White,Single,66
1453,Production Technician II,WBL,Production       ,Engineers,MA,Male,Black,Single,33
1454,Production Technician II,WBL,Production       ,General - Con,MA,Male,Hispanic,Married,45
1455,Production Technician I,PL,Production       ,General - Sga,MA,Female,Other,Widowed,24
1456,Production Technician I,PYZ,Production       ,Engineers,MA,Female,Hispanic,Married,63
1457,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Other,Married,41
1458,Production Technician I,TNS,Production       ,Wireline Construction,MA,Female,Hispanic,Single,27
1459,Production Technician I,WBL,Production       ,Engineers,MA,Male,Black,Single,75
1460,Production Technician I,BPC,Production       ,Wireline Construction,MA,Male,Other,Divorced,66
1461,Production Technician I,CCDR,Production       ,Project Management - Con,MA,Female,Asian,Widowed,18
1462,Production Technician I,EW,Production       ,Fielders,MA,Female,Other,Widowed,63
1463,Production Technician I,MSC,Production       ,Field Operations,MA,Female,Hispanic,Divorced,45
1464,Production Technician I,NEL,Production       ,General - Sga,MA,Female,Asian,Married,62
1465,Production Technician I,PL,Production       ,Technology / It,MA,Female,Other,Single,62
1466,Production Technician I,PYZ,Production       ,Billable Consultants,MA,Female,White,Widowed,32
1467,Production Technician I,SVG,Production       ,People Services,MA,Female,Black,Married,34
1468,Production Technician I,TNS,Production       ,Field Operations,MA,Female,Hispanic,Divorced,53
1469,Production Technician I,WBL,Production       ,Field Operations,MA,Female,Asian,Married,45
1470,Production Technician I,BPC,Production       ,General - Sga,MA,Female,Asian,Married,28
1471,Production Technician II,CCDR,Production       ,Field Operations,MA,Male,White,Divorced,59
1472,Production Technician II,SVG,Production       ,Project Management - Con,MA,Male,Other,Single,49
1473,Production Technician II,EW,Production       ,Field Operations,MA,Female,Black,Divorced,78
1474,Production Technician II,MSC,Production       ,Engineers,MA,Female,Hispanic,Married,81
1475,Production Technician II,TNS,Production       ,Wireline Construction,MA,Male,Other,Married,30
1476,Production Technician II,PYZ,Production       ,Field Operations,MA,Male,Other,Divorced,57
1477,Production Technician I,CCDR,Production       ,Wireline Construction,MA,Female,Asian,Married,55
1478,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Other,Divorced,68
1479,Production Technician I,EW,Production       ,Project Management - Con,MA,Female,White,Married,70
1480,Production Technician I,MSC,Production       ,Shop (Fleet),MA,Male,Black,Married,25
1481,Production Technician I,TNS,Production       ,Field Operations,MA,Male,Asian,Single,23
1482,Production Technician I,PYZ,Production       ,Finance & Accounting,MA,Female,Asian,Widowed,67
1483,Production Technician I,WBL,Production       ,Shop (Fleet),MA,Female,Hispanic,Single,61
1484,Production Technician I,NEL,Production       ,General - Con,MA,Female,Hispanic,Married,29
1485,Production Technician I,PL,Production       ,Aerial,MA,Female,Asian,Married,50
1486,Production Technician I,BPC,Production       ,Engineers,MA,Female,Hispanic,Divorced,20
1487,Production Technician I,CCDR,Production       ,General - Con,MA,Female,Asian,Widowed,51
1489,Production Technician I,EW,Production       ,Fielders,MA,Female,White,Widowed,76
1490,Production Technician I,MSC,Production       ,Engineers,MA,Female,White,Widowed,49
1491,Production Technician I,TNS,Production       ,Project Management - Con,MA,Female,Hispanic,Married,38
1492,Production Technician II,CCDR,Production       ,Engineers,MA,Male,Other,Divorced,65
1493,Production Technician II,SVG,Production       ,Field Operations,MA,Male,Black,Married,42
1494,Production Technician II,EW,Production       ,Splicing,MA,Female,Hispanic,Divorced,69
1495,Production Technician II,MSC,Production       ,General - Con,MA,Male,Hispanic,Single,50
1496,Production Technician II,TNS,Production       ,Splicing,MA,Male,White,Widowed,69
1497,Production Technician II,PYZ,Production       ,Engineers,MA,Male,Black,Widowed,25
1498,Production Technician I,BPC,Production       ,Engineers,MA,Female,Black,Married,78
1499,Production Technician I,CCDR,Production       ,General - Con,MA,Female,Other,Married,47
1500,Production Technician I,SVG,Production       ,Field Operations,MA,Female,Hispanic,Divorced,34
1501,Production Technician I,EW,Production       ,Field Operations,MA,Male,Hispanic,Widowed,22
1502,Production Technician I,MSC,Production       ,General - Eng,MA,Male,White,Divorced,35
1503,Production Technician I,TNS,Production       ,General - Sga,MA,Female,Black,Single,36
1504,Production Technician I,PYZ,Production       ,Engineers,MA,Female,Other,Married,48
1505,Production Technician I,WBL,Production       ,Wireline Construction,MA,Female,Other,Widowed,78
1506,Production Technician I,NEL,Production       ,Engineers,MA,Female,Hispanic,Single,46
1507,Production Technician I,PL,Production       ,General - Sga,MA,Female,Black,Widowed,25
1508,Production Technician I,BPC,Production       ,General - Con,MA,Female,White,Single,59
1509,Production Technician I,CCDR,Production       ,General - Sga,MA,Female,Other,Single,62
1510,Production Technician I,SVG,Production       ,General - Sga,MA,Female,Black,Married,41
1513,Production Technician II,PL,Production       ,General - Eng,MA,Male,Other,Widowed,26
1514,Production Technician II,PYZ,Production       ,Splicing,MA,Male,Hispanic,Widowed,39
1515,Production Technician II,SVG,Production       ,General - Con,MA,Female,Other,Married,21
1516,Production Technician II,TNS,Production       ,General - Eng,MA,Male,Hispanic,Widowed,79
1517,Production Technician II,WBL,Production       ,Splicing,MA,Male,White,Married,35
1518,Production Technician II,BPC,Production       ,Fielders,MA,Male,White,Divorced,44
1519,Production Technician I,BPC,Production       ,Project Management - Con,MA,Female,Asian,Single,52
1520,Production Technician I,CCDR,Production       ,Sales & Marketing,MA,Female,White,Divorced,44
1521,Production Technician I,SVG,Production       ,Wireline Construction,MA,Male,Black,Single,30
1522,Production Technician I,EW,Production       ,Field Operations,MA,Male,Hispanic,Married,78
1523,Production Technician I,MSC,Production       ,People Services,MA,Male,Other,Married,49
1524,Production Technician I,TNS,Production       ,Engineers,MA,Female,Other,Single,48
1525,Production Technician I,BPC,Production       ,General - Con,MA,Female,Asian,Widowed,74
1526,Production Technician I,CCDR,Production       ,Field Operations,MA,Female,Other,Divorced,34
1527,Production Technician I,EW,Production       ,Engineers,MA,Female,Asian,Widowed,42
1528,Production Technician I,MSC,Production       ,Field Operations,MA,Female,Asian,Widowed,69
1529,Production Technician I,NEL,Production       ,Field Operations,MA,Female,Hispanic,Married,49
1530,Production Technician I,PL,Production       ,Field Operations,MA,Female,Other,Single,22
1534,Production Technician II,CCDR,Production       ,Field Operations,MA,Male,White,Married,58
1535,Production Technician II,SVG,Production       ,General - Con,MA,Female,Black,Widowed,21
1536,Production Technician II,EW,Production       ,General - Con,MA,Female,Asian,Single,67
1537,Production Technician II,MSC,Production       ,Project Management - Con,MA,Male,Hispanic,Divorced,70
1538,Production Technician II,TNS,Production       ,Splicing,MA,Male,White,Widowed,22
1539,Production Technician II,PYZ,Production       ,Project Management - Con,MA,Male,Hispanic,Widowed,59
1540,Production Technician I,BPC,Production       ,Technology / It,MA,Female,Black,Widowed,54
1541,Production Technician I,CCDR,Production       ,General - Sga,MA,Female,Black,Widowed,49
1542,Production Technician I,SVG,Production       ,Splicing,MA,Male,White,Married,30
1543,Production Technician I,EW,Production       ,Field Operations,MA,Male,Black,Married,58
1544,Production Technician I,MSC,Production       ,General - Eng,MA,Female,Other,Married,26
1545,Production Technician I,TNS,Production       ,Field Operations,MA,Female,Hispanic,Married,61
1546,Production Technician I,PYZ,Production       ,Splicing,MA,Female,Hispanic,Widowed,68
1547,Production Technician I,WBL,Production       ,Technology / It,MA,Female,Hispanic,Widowed,29
1548,Production Technician I,NEL,Production       ,Engineers,MA,Male,Asian,Widowed,55
1549,Production Technician I,PL,Production       ,Executive,MA,Female,Other,Married,29
1550,Production Technician I,BPC,Production       ,Field Operations,MA,Female,Black,Widowed,57
1553,Production Technician I,EW,Production       ,Field Operations,MA,Female,Other,Single,62
1555,Production Technician II,PL,Production       ,Field Operations,MA,Female,Hispanic,Divorced,53
1556,Production Technician II,PYZ,Production       ,Project Management - Con,MA,Female,Asian,Widowed,30
1557,Production Technician II,SVG,Production       ,Project Management - Con,MA,Male,Hispanic,Divorced,27
1558,Production Technician II,TNS,Production       ,Field Operations,MA,Male,Black,Married,39
1559,Production Technician II,WBL,Production       ,Project Management - Con,MA,Male,Other,Divorced,57
1560,Production Technician II,PYZ,Production       ,General - Con,MA,Male,Other,Divorced,74
1561,Production Technician I,PL,Production       ,General - Con,MA,Female,Hispanic,Single,65
1562,Production Technician I,BPC,Production       ,General - Sga,MA,Female,Black,Single,76
1563,Production Technician I,CCDR,Production       ,Field Operations,MA,Female,Black,Widowed,62
1564,Production Technician I,SVG,Production       ,General - Con,MA,Male,Other,Widowed,32
1565,Production Technician I,EW,Production       ,Field Operations,MA,Male,Asian,Widowed,62
1566,Production Technician I,MSC,Production       ,Yard (Material Handling),MA,Female,Hispanic,Divorced,60
1567,Production Technician I,TNS,Production       ,Field Operations,MA,Female,Asian,Single,44
1568,Production Technician I,PYZ,Production       ,Yard (Material Handling),MA,Female,Asian,Divorced,28
1569,Production Technician I,WBL,Production       ,Engineers,MA,Male,Black,Widowed,46
1570,Production Technician I,NEL,Production       ,General - Con,MA,Male,Asian,Single,30
1571,Production Technician I,PL,Production       ,Yard (Material Handling),MA,Female,Hispanic,Divorced,35
1572,Production Technician I,BPC,Production       ,Fielders,MA,Female,Black,Married,70
1573,Production Technician I,CCDR,Production       ,Shop (Fleet),MA,Female,Other,Widowed,36
1576,Production Technician I,MSC,Production       ,Aerial,MA,Male,Black,Married,74
1577,Production Technician II,PL,Production       ,Finance & Accounting,MA,Female,Black,Widowed,57
1578,Production Technician II,PYZ,Production       ,Field Operations,MA,Male,Hispanic,Married,41
1579,Production Technician II,SVG,Production       ,General - Con,MA,Male,White,Divorced,27
1580,Production Technician II,TNS,Production       ,Finance & Accounting,MA,Male,Asian,Single,51
1581,Production Technician II,WBL,Production       ,General - Con,MA,Male,Asian,Single,72
1582,Production Technician II,BPC,Production       ,Field Operations,MA,Female,Other,Single,25
1583,Production Technician I,NEL,Production       ,Project Management - Con,MA,Female,Other,Widowed,50
1584,Production Technician I,PL,Production       ,Fielders,MA,Female,White,Married,77
1585,Production Technician I,BPC,Production       ,Splicing,MA,Female,Black,Single,66
1586,Production Technician I,CCDR,Production       ,General - Con,MA,Female,Hispanic,Widowed,49
1587,Production Technician I,SVG,Production       ,Splicing,MA,Male,Other,Divorced,38
1588,Production Technician I,EW,Production       ,Splicing,MA,Male,Hispanic,Widowed,75
1589,Production Technician I,MSC,Production       ,Field Operations,MA,Female,White,Married,24
1590,Production Technician I,TNS,Production       ,Wireline Construction,MA,Male,Black,Single,38
1591,Production Technician I,PYZ,Production       ,General - Con,MA,Female,Asian,Divorced,66
1592,Production Technician I,WBL,Production       ,Engineers,MA,Male,Other,Single,39
