employee_id,employee_status,employee_type,pay_zone,employee_classification_type,start_date,start_date_key
2500,Active,Full-Time,Zone C,Part-Time,2019-07-25,20190725.0
2501,Active,Full-Time,Zone A,Temporary,2022-12-25,20221225.0
2502,Active,Part-Time,Zone C,Temporary,2019-01-27,20190127.0
2503,Active,Contract,Zone C,Temporary,2021-12-26,20211226.0
2504,Active,Full-Time,Zone A,Part-Time,2023-01-12,20230112.0
2505,Active,Contract,Zone B,Temporary,2019-07-02,20190702.0
2506,Active,Full-Time,Zone C,Full-Time,2022-06-30,20220630.0
2507,Terminated,Part-Time,Zone B,Temporary,2023-01-05,20230105.0
2508,Active,Full-Time,Zone A,Part-Time,2018-11-18,20181118.0
2509,Active,Part-Time,Zone C,Full-Time,2020-09-21,20200921.0
2510,Active,Contract,Zone C,Temporary,2019-11-25,20191125.0
2511,Active,Full-Time,Zone C,Part-Time,2021-02-05,20210205.0
2512,Active,Part-Time,Zone B,Temporary,2023-04-16,20230416.0
2513,Active,Full-Time,Zone A,Full-Time,2021-08-19,20210819.0
2514,Active,Part-Time,Zone A,Full-Time,2022-01-14,20220114.0
2515,Active,Contract,Zone A,Full-Time,2018-09-11,20180911.0
2516,Active,Full-Time,Zone C,Temporary,2022-02-18,20220218.0
2517,Active,Full-Time,Zone A,Full-Time,2019-12-01,20191201.0
2518,Active,Full-Time,Zone A,Full-Time,2021-02-28,20210228.0
2519,Active,Part-Time,Zone A,Part-Time,2021-11-13,20211113.0
2520,Active,Part-Time,Zone C,Part-Time,2020-09-27,20200927.0
2521,Active,Contract,Zone C,Temporary,2022-09-03,20220903.0
2522,Active,Full-Time,Zone C,Temporary,2020-10-09,20201009.0
2523,Active,Full-Time,Zone A,Temporary,2021-11-06,20211106.0
2524,Active,Contract,Zone A,Part-Time,2023-06-24,20230624.0
2525,Active,Full-Time,Zone B,Full-Time,2021-09-15,20210915.0
2526,Active,Contract,Zone C,Part-Time,2022-10-14,20221014.0
2527,Active,Full-Time,Zone A,Temporary,2019-07-22,20190722.0
2528,Active,Part-Time,Zone C,Part-Time,2023-03-20,20230320.0
2529,Active,Full-Time,Zone B,Part-Time,2022-05-02,20220502.0
2530,Active,Part-Time,Zone C,Temporary,2022-10-20,20221020.0
2531,Active,Part-Time,Zone B,Full-Time,2023-07-24,20230724.0
2532,Active,Contract,Zone A,Part-Time,2020-07-18,20200718.0
2533,Active,Full-Time,Zone A,Temporary,2021-05-05,20210505.0
2534,Active,Part-Time,Zone B,Temporary,2019-04-15,20190415.0
2535,Active,Contract,Zone B,Part-Time,2020-08-24,20200824.0
2536,Active,Contract,Zone C,Temporary,2022-12-31,20221231.0
2537,Active,Full-Time,Zone A,Full-Time,2022-09-18,20220918.0
2538,Active,Full-Time,Zone C,Part-Time,2019-09-14,20190914.0
2539,Active,Part-Time,Zone B,Temporary,2019-03-19,20190319.0
2540,Active,Contract,Zone B,Part-Time,2022-10-18,20221018.0
2541,Active,Full-Time,Zone B,Temporary,2022-07-31,20220731.0
2542,Active,Part-Time,Zone A,Part-Time,2023-03-06,20230306.0
2543,Terminated,Full-Time,Zone A,Full-Time,2019-01-30,20190130.0
2544,Active,Full-Time,Zone C,Temporary,2023-05-22,20230522.0
2545,Active,Contract,Zone B,Full-Time,2018-12-22,20181222.0
2546,Active,Part-Time,Zone A,Part-Time,2022-11-08,20221108.0
2547,Active,Full-Time,Zone A,Temporary,2021-07-03,20210703.0
2548,Active,Contract,Zone A,Temporary,2018-11-14,20181114.0
2549,Active,Contract,Zone A,Part-Time,2021-09-18,20210918.0
2550,Active,Contract,Zone A,Part-Time,2020-11-19,20201119.0
2551,Active,Full-Time,Zone B,Temporary,2023-05-04,20230504.0
2552,Active,Full-Time,Zone B,Temporary,2023-01-21,20230121.0
2553,Active,Contract,Zone B,Part-Time,2022-08-19,20220819.0
2554,Active,Part-Time,Zone A,Full-Time,2022-07-18,20220718.0
2555,Active,Full-Time,Zone A,Temporary,2019-08-14,20190814.0
2556,Active,Part-Time,Zone A,Full-Time,2020-12-10,20201210.0
2557,Active,Full-Time,Zone B,Temporary,2019-09-20,20190920.0
2558,Active,Full-Time,Zone B,Full-Time,2021-11-19,20211119.0
2559,Active,Part-Time,Zone B,Full-Time,2022-04-29,20220429.0
2560,Active,Part-Time,Zone A,Part-Time,2021-06-30,20210630.0
2561,Active,Contract,Zone B,Temporary,2021-07-15,20210715.0
2562,Active,Contract,Zone B,Full-Time,2021-04-12,20210412.0
2563,Active,Contract,Zone B,Temporary,2020-12-08,20201208.0
2564,Active,Contract,Zone B,Full-Time,2019-10-31,20191031.0
2565,Active,Contract,Zone C,Temporary,2020-01-22,20200122.0
2566,Active,Full-Time,Zone B,Full-Time,2022-09-20,20220920.0
2567,Active,Full-Time,Zone B,Part-Time,2022-12-22,20221222.0
2568,Active,Full-Time,Zone C,Full-Time,2019-03-12,20190312.0
2569,Active,Full-Time,Zone C,Temporary,2021-10-07,20211007.0
2570,Active,Contract,Zone A,Full-Time,2019-06-16,20190616.0
2571,Active,Part-Time,Zone A,Full-Time,2021-03-17,20210317.0
2572,Active,Contract,Zone A,Temporary,2022-08-07,20220807.0
2573,Terminated,Contract,Zone A,Temporary,2020-01-17,20200117.0
2574,Active,Full-Time,Zone C,Full-Time,2022-06-11,20220611.0
2575,Active,Contract,Zone C,Temporary,2021-03-03,20210303.0
2576,Active,Contract,Zone B,Part-Time,2020-04-16,20200416.0
2577,Active,Full-Time,Zone A,Temporary,2022-09-22,20220922.0
2578,Active,Part-Time,Zone A,Full-Time,2023-05-30,20230530.0
2579,Active,Full-Time,Zone C,Full-Time,2021-01-14,20210114.0
2580,Active,Full-Time,Zone A,Part-Time,2020-04-29,20200429.0
2581,Active,Full-Time,Zone A,Full-Time,2021-07-07,20210707.0
2582,Active,Part-Time,Zone C,Temporary,2020-07-28,20200728.0
2583,Active,Contract,Zone B,Temporary,2020-09-16,20200916.0
2584,Active,Part-Time,Zone C,Part-Time,2023-04-23,20230423.0
2585,Active,Contract,Zone A,Temporary,2021-06-04,20210604.0
2586,Active,Full-Time,Zone B,Temporary,2020-04-15,20200415.0
2587,Active,Full-Time,Zone A,Part-Time,2019-09-04,20190904.0
2588,Active,Full-Time,Zone C,Full-Time,2020-08-18,20200818.0
2589,Active,Contract,Zone A,Temporary,2020-12-05,20201205.0
2590,Active,Part-Time,Zone A,Full-Time,2023-01-13,20230113.0
2591,Active,Full-Time,Zone B,Full-Time,2019-09-17,20190917.0
2592,Active,Contract,Zone B,Part-Time,2020-10-15,20201015.0
2593,Active,Contract,Zone A,Temporary,2018-12-01,20181201.0
2594,Active,Part-Time,Zone C,Temporary,2023-07-24,20230724.0
2595,Active,Part-Time,Zone A,Full-Time,2019-10-08,20191008.0
2596,Active,Contract,Zone A,Full-Time,2021-10-16,20211016.0
2597,Active,Contract,Zone A,Full-Time,2020-04-03,20200403.0
2598,Active,Part-Time,Zone A,Temporary,2020-01-08,20200108.0
2599,Active,Contract,Zone A,Temporary,2022-03-27,20220327.0
2600,Active,Full-Time,Zone C,Temporary,2018-09-18,20180918.0
2601,Active,Full-Time,Zone C,Part-Time,2019-11-29,20191129.0
2602,Active,Full-Time,Zone C,Full-Time,2019-04-16,20190416.0
2603,Active,Part-Time,Zone A,Full-Time,2019-03-05,20190305.0
2604,Active,Contract,Zone C,Full-Time,2018-12-20,20181220.0
2605,Active,Full-Time,Zone C,Part-Time,2021-03-08,20210308.0
2606,Active,Full-Time,Zone C,Part-Time,2020-10-23,20201023.0
2607,Active,Contract,Zone B,Part-Time,2019-03-29,20190329.0
2608,Active,Contract,Zone A,Full-Time,2020-10-25,20201025.0
2609,Active,Part-Time,Zone B,Temporary,2019-12-06,20191206.0
2610,Active,Full-Time,Zone B,Full-Time,2022-09-23,20220923.0
2611,Active,Part-Time,Zone A,Temporary,2019-12-26,20191226.0
2612,Active,Part-Time,Zone B,Part-Time,2018-08-27,20180827.0
2613,Active,Part-Time,Zone B,Full-Time,2022-12-12,20221212.0
2614,Active,Part-Time,Zone A,Full-Time,2021-05-13,20210513.0
2615,Active,Contract,Zone B,Part-Time,2021-03-31,20210331.0
2616,Active,Full-Time,Zone A,Part-Time,2019-08-14,20190814.0
2617,Active,Full-Time,Zone C,Full-Time,2020-08-02,20200802.0
2618,Active,Part-Time,Zone A,Full-Time,2019-06-04,20190604.0
2619,Active,Contract,Zone A,Temporary,2020-06-17,20200617.0
2620,Active,Full-Time,Zone B,Full-Time,2021-03-04,20210304.0
2621,Active,Part-Time,Zone B,Temporary,2018-09-14,20180914.0
2622,Active,Contract,Zone B,Full-Time,2020-07-20,20200720.0
2623,Active,Contract,Zone C,Full-Time,2020-05-21,20200521.0
2624,Active,Part-Time,Zone C,Temporary,2023-06-11,20230611.0
2625,Active,Full-Time,Zone B,Full-Time,2022-11-27,20221127.0
2626,Active,Full-Time,Zone C,Temporary,2020-03-02,20200302.0
2627,Active,Full-Time,Zone C,Part-Time,2023-01-29,20230129.0
2628,Active,Part-Time,Zone A,Temporary,2021-12-07,20211207.0
2629,Active,Contract,Zone B,Temporary,2023-03-19,20230319.0
2630,Active,Part-Time,Zone B,Full-Time,2022-06-10,20220610.0
2631,Active,Full-Time,Zone C,Full-Time,2021-03-03,20210303.0
2632,Active,Contract,Zone C,Part-Time,2022-03-06,20220306.0
2633,Active,Part-Time,Zone C,Full-Time,2022-08-08,20220808.0
2634,Active,Part-Time,Zone B,Temporary,2023-03-12,20230312.0
2635,Active,Full-Time,Zone B,Temporary,2019-05-01,20190501.0
2636,Active,Full-Time,Zone B,Temporary,2018-09-13,20180913.0
2637,Active,Contract,Zone A,Temporary,2022-11-16,20221116.0
2638,Active,Contract,Zone B,Full-Time,2021-11-20,20211120.0
2639,Active,Part-Time,Zone C,Temporary,2020-09-29,20200929.0
2640,Active,Contract,Zone B,Full-Time,2021-08-28,20210828.0
2641,Active,Full-Time,Zone A,Full-Time,2021-04-28,20210428.0
2642,Active,Full-Time,Zone C,Full-Time,2022-06-15,20220615.0
2643,Active,Full-Time,Zone A,Temporary,2022-04-15,20220415.0
2644,Active,Full-Time,Zone C,Part-Time,2020-07-19,20200719.0
2645,Active,Contract,Zone C,Temporary,2020-07-02,20200702.0
2646,Active,Contract,Zone A,Part-Time,2019-08-04,20190804.0
2647,Active,Contract,Zone A,Temporary,2019-01-09,20190109.0
2648,Active,Part-Time,Zone A,Part-Time,2022-10-01,20221001.0
2649,Active,Part-Time,Zone A,Full-Time,2020-09-28,20200928.0
2650,Active,Part-Time,Zone B,Full-Time,2018-11-15,20181115.0
2651,Active,Contract,Zone C,Full-Time,2020-11-24,20201124.0
2652,Active,Contract,Zone C,Temporary,2023-07-09,20230709.0
2653,Active,Full-Time,Zone C,Part-Time,2023-04-20,20230420.0
2654,Active,Full-Time,Zone C,Temporary,2019-08-22,20190822.0
2655,Active,Contract,Zone A,Part-Time,2022-08-02,20220802.0
2656,Active,Part-Time,Zone B,Part-Time,2018-10-31,20181031.0
2657,Active,Contract,Zone B,Temporary,2021-11-23,20211123.0
2658,Active,Full-Time,Zone A,Temporary,2023-07-01,20230701.0
2659,Active,Part-Time,Zone B,Temporary,2022-07-18,20220718.0
2660,Active,Part-Time,Zone C,Part-Time,2019-08-09,20190809.0
2661,Active,Part-Time,Zone A,Temporary,2021-07-06,20210706.0
2662,Active,Contract,Zone A,Part-Time,2021-02-02,20210202.0
2663,Active,Part-Time,Zone B,Part-Time,2023-01-06,20230106.0
2664,Active,Full-Time,Zone C,Full-Time,2021-11-13,20211113.0
2665,Active,Contract,Zone A,Part-Time,2020-03-15,20200315.0
2666,Active,Part-Time,Zone C,Full-Time,2018-11-07,20181107.0
2667,Active,Full-Time,Zone B,Part-Time,2019-10-03,20191003.0
2668,Active,Contract,Zone C,Part-Time,2022-08-12,20220812.0
2669,Active,Part-Time,Zone C,Full-Time,2018-12-22,20181222.0
2670,Active,Part-Time,Zone A,Full-Time,2021-03-27,20210327.0
2671,Active,Part-Time,Zone C,Temporary,2022-07-18,20220718.0
2672,Active,Contract,Zone A,Full-Time,2020-04-09,20200409.0
2673,Active,Full-Time,Zone B,Full-Time,2022-01-07,20220107.0
2674,Active,Part-Time,Zone A,Part-Time,2022-07-15,20220715.0
2675,Active,Part-Time,Zone C,Part-Time,2020-11-29,20201129.0
2676,Active,Part-Time,Zone C,Part-Time,2019-03-20,20190320.0
2677,Active,Contract,Zone B,Full-Time,2019-03-16,20190316.0
2678,Active,Full-Time,Zone C,Part-Time,2021-05-30,20210530.0
2679,Active,Contract,Zone A,Part-Time,2022-11-17,20221117.0
2680,Active,Contract,Zone A,Full-Time,2020-12-25,20201225.0
2681,Active,Part-Time,Zone C,Full-Time,2020-06-16,20200616.0
2682,Active,Contract,Zone A,Temporary,2020-07-28,20200728.0
2683,Active,Contract,Zone A,Temporary,2021-12-31,20211231.0
2684,Active,Full-Time,Zone C,Part-Time,2022-02-07,20220207.0
2685,Active,Full-Time,Zone B,Temporary,2021-11-23,20211123.0
2686,Active,Contract,Zone C,Part-Time,2021-08-15,20210815.0
2687,Active,Part-Time,Zone A,Full-Time,2021-06-21,20210621.0
2688,Active,Contract,Zone B,Full-Time,2021-02-13,20210213.0
2689,Active,Part-Time,Zone C,Part-Time,2020-12-28,20201228.0
2690,Active,Part-Time,Zone B,Part-Time,2022-04-12,20220412.0
2691,Active,Part-Time,Zone C,Full-Time,2019-01-02,20190102.0
2692,Active,Full-Time,Zone A,Full-Time,2020-08-01,20200801.0
2693,Active,Part-Time,Zone C,Temporary,2020-10-14,20201014.0
2694,Active,Full-Time,Zone C,Full-Time,2023-05-26,20230526.0
2695,Active,Full-Time,Zone A,Temporary,2021-08-26,20210826.0
2696,Active,Contract,Zone A,Temporary,2022-11-20,20221120.0
2697,Active,Full-Time,Zone A,Full-Time,2020-02-22,20200222.0
2698,Active,Contract,Zone B,Full-Time,2021-04-04,20210404.0
2699,Active,Contract,Zone C,Temporary,2023-08-05,20230805.0
2700,Active,Full-Time,Zone B,Temporary,2023-01-10,20230110.0
2701,Active,Contract,Zone A,Full-Time,2019-04-19,20190419.0
2702,Active,Contract,Zone B,Full-Time,2019-10-02,20191002.0
2703,Active,Full-Time,Zone A,Part-Time,2018-11-14,20181114.0
2704,Active,Part-Time,Zone A,Full-Time,2020-01-27,20200127.0
2705,Active,Full-Time,Zone B,Temporary,2018-11-04,20181104.0
2706,Active,Part-Time,Zone A,Part-Time,2018-12-13,20181213.0
2707,Active,Full-Time,Zone B,Part-Time,2022-11-28,20221128.0
2708,Active,Full-Time,Zone C,Part-Time,2022-06-08,20220608.0
2709,Active,Full-Time,Zone A,Full-Time,2022-04-03,20220403.0
2710,Active,Part-Time,Zone C,Full-Time,2022-02-28,20220228.0
2711,Active,Contract,Zone C,Temporary,2021-08-19,20210819.0
2712,Active,Full-Time,Zone A,Full-Time,2018-08-19,20180819.0
2713,Active,Full-Time,Zone A,Full-Time,2019-10-15,20191015.0
2714,Active,Part-Time,Zone C,Temporary,2023-02-23,20230223.0
2715,Active,Full-Time,Zone B,Temporary,2023-02-01,20230201.0
2716,Active,Contract,Zone A,Temporary,2023-05-07,20230507.0
2717,Active,Full-Time,Zone A,Temporary,2020-05-26,20200526.0
2718,Active,Part-Time,Zone A,Part-Time,2022-02-09,20220209.0
2719,Active,Contract,Zone C,Temporary,2022-06-20,20220620.0
2720,Active,Contract,Zone A,Temporary,2022-01-08,20220108.0
2721,Active,Full-Time,Zone A,Full-Time,2020-03-01,20200301.0
2722,Active,Contract,Zone C,Temporary,2020-10-05,20201005.0
2723,Active,Part-Time,Zone C,Temporary,2021-05-12,20210512.0
2724,Active,Part-Time,Zone B,Temporary,2023-01-01,20230101.0
2725,Active,Contract,Zone B,Full-Time,2019-11-18,20191118.0
2726,Active,Contract,Zone B,Full-Time,2021-05-12,20210512.0
2727,Active,Contract,Zone C,Full-Time,2020-02-14,20200214.0
2728,Active,Full-Time,Zone B,Full-Time,2020-05-08,20200508.0
2729,Active,Part-Time,Zone B,Full-Time,2018-12-10,20181210.0
2730,Active,Contract,Zone B,Part-Time,2021-12-08,20211208.0
2731,Active,Part-Time,Zone C,Full-Time,2019-01-31,20190131.0
2732,Active,Contract,Zone A,Full-Time,2022-08-31,20220831.0
2733,Active,Contract,Zone A,Temporary,2022-02-01,20220201.0
2734,Active,Contract,Zone C,Part-Time,2020-12-02,20201202.0
2735,Active,Contract,Zone B,Part-Time,2020-10-16,20201016.0
2736,Active,Contract,Zone A,Full-Time,2020-05-27,20200527.0
2737,Active,Full-Time,Zone C,Temporary,2021-08-20,20210820.0
2738,Active,Full-Time,Zone C,Full-Time,2019-02-07,20190207.0
2739,Active,Contract,Zone A,Part-Time,2021-02-18,20210218.0
2740,Active,Full-Time,Zone B,Part-Time,2022-12-02,20221202.0
2741,Active,Full-Time,Zone A,Part-Time,2021-07-29,20210729.0
2742,Active,Full-Time,Zone B,Full-Time,2022-04-23,20220423.0
2743,Active,Full-Time,Zone B,Temporary,2021-07-31,20210731.0
2744,Active,Contract,Zone C,Full-Time,2020-06-12,20200612.0
2745,Active,Contract,Zone B,Part-Time,2019-01-25,20190125.0
2746,Terminated,Full-Time,Zone A,Full-Time,2020-10-24,20201024.0
2747,Active,Part-Time,Zone B,Part-Time,2018-08-18,20180818.0
2748,Active,Full-Time,Zone C,Full-Time,2022-07-11,20220711.0
2749,Terminated,Full-Time,Zone B,Part-Time,2018-11-15,20181115.0
2750,Active,Full-Time,Zone B,Full-Time,2022-06-04,20220604.0
2752,Active,Part-Time,Zone A,Temporary,2022-10-21,20221021.0
2753,Active,Contract,Zone B,Part-Time,2023-01-13,20230113.0
2754,Active,Full-Time,Zone C,Full-Time,2020-04-05,20200405.0
2755,Active,Contract,Zone B,Temporary,2022-05-26,20220526.0
2756,Active,Part-Time,Zone A,Part-Time,2021-05-05,20210505.0
2758,Terminated,Part-Time,Zone A,Full-Time,2018-12-20,20181220.0
2759,Active,Full-Time,Zone B,Full-Time,2018-08-26,20180826.0
2760,Active,Part-Time,Zone B,Temporary,2020-12-06,20201206.0
2761,Active,Contract,Zone C,Temporary,2021-12-13,20211213.0
2762,Terminated,Part-Time,Zone A,Temporary,2021-06-27,20210627.0
2763,Active,Part-Time,Zone C,Full-Time,2019-10-19,20191019.0
2764,Active,Part-Time,Zone C,Full-Time,2022-11-26,20221126.0
2765,Active,Full-Time,Zone C,Full-Time,2019-08-19,20190819.0
2766,Terminated,Part-Time,Zone A,Full-Time,2018-08-22,20180822.0
2767,Active,Full-Time,Zone A,Full-Time,2022-05-04,20220504.0
2768,Active,Part-Time,Zone B,Temporary,2022-06-12,20220612.0
2769,Active,Contract,Zone A,Part-Time,2018-11-08,20181108.0
2770,Active,Part-Time,Zone A,Part-Time,2021-07-05,20210705.0
2771,Terminated,Full-Time,Zone A,Temporary,2020-07-08,20200708.0
2772,Active,Full-Time,Zone A,Temporary,2020-03-13,20200313.0
2773,Active,Full-Time,Zone B,Full-Time,2022-12-28,20221228.0
2774,Active,Full-Time,Zone B,Part-Time,2020-03-17,20200317.0
2775,Active,Part-Time,Zone B,Temporary,2023-01-07,20230107.0
2776,Active,Full-Time,Zone B,Part-Time,2021-12-22,20211222.0
2777,Active,Part-Time,Zone B,Full-Time,2020-04-29,20200429.0
2778,Active,Part-Time,Zone C,Temporary,2020-12-02,20201202.0
2779,Active,Contract,Zone A,Part-Time,2021-12-08,20211208.0
2780,Active,Contract,Zone B,Part-Time,2022-04-13,20220413.0
2781,Terminated,Contract,Zone A,Part-Time,2020-12-23,20201223.0
2782,Active,Full-Time,Zone C,Temporary,2019-03-31,20190331.0
2783,Active,Part-Time,Zone A,Temporary,2023-06-11,20230611.0
2784,Active,Contract,Zone B,Full-Time,2021-05-20,20210520.0
2785,Active,Full-Time,Zone C,Full-Time,2020-11-14,20201114.0
2786,Active,Contract,Zone A,Full-Time,2018-12-29,20181229.0
2787,Active,Contract,Zone A,Full-Time,2021-04-22,20210422.0
2788,Terminated,Contract,Zone C,Full-Time,2023-06-03,20230603.0
2789,Active,Contract,Zone B,Temporary,2021-04-26,20210426.0
2790,Active,Contract,Zone B,Part-Time,2019-04-30,20190430.0
2791,Active,Contract,Zone B,Temporary,2021-07-04,20210704.0
2792,Active,Part-Time,Zone A,Temporary,2023-02-24,20230224.0
2793,Active,Full-Time,Zone A,Full-Time,2021-03-02,20210302.0
2794,Active,Contract,Zone B,Temporary,2021-12-27,20211227.0
2795,Active,Part-Time,Zone C,Temporary,2022-07-10,20220710.0
2796,Active,Contract,Zone A,Full-Time,2022-09-19,20220919.0
2797,Active,Contract,Zone A,Temporary,2021-05-30,20210530.0
2798,Active,Contract,Zone A,Part-Time,2020-04-07,20200407.0
2799,Active,Part-Time,Zone A,Part-Time,2021-04-20,20210420.0
2800,Active,Contract,Zone B,Temporary,2019-08-02,20190802.0
2801,Active,Full-Time,Zone C,Temporary,2022-01-11,20220111.0
2802,Active,Contract,Zone C,Part-Time,2020-11-15,20201115.0
2803,Active,Part-Time,Zone B,Part-Time,2020-05-08,20200508.0
2804,Active,Part-Time,Zone B,Full-Time,2019-03-10,20190310.0
2805,Active,Full-Time,Zone C,Part-Time,2022-04-19,20220419.0
2806,Active,Full-Time,Zone A,Part-Time,2019-11-30,20191130.0
2807,Terminated,Part-Time,Zone A,Part-Time,2021-07-06,20210706.0
2808,Active,Part-Time,Zone B,Temporary,2018-11-27,20181127.0
2809,Active,Full-Time,Zone C,Part-Time,2023-01-30,20230130.0
2810,Active,Full-Time,Zone A,Part-Time,2022-11-17,20221117.0
2811,Active,Part-Time,Zone A,Full-Time,2018-08-13,20180813.0
2812,Terminated,Part-Time,Zone B,Temporary,2021-07-02,20210702.0
2813,Active,Contract,Zone B,Full-Time,2022-06-28,20220628.0
2814,Active,Part-Time,Zone A,Temporary,2019-01-25,20190125.0
2815,Active,Contract,Zone C,Part-Time,2023-07-23,20230723.0
2816,Active,Full-Time,Zone C,Temporary,2022-07-25,20220725.0
2817,Active,Contract,Zone A,Part-Time,2023-01-11,20230111.0
2818,Active,Part-Time,Zone B,Temporary,2023-07-28,20230728.0
2819,Active,Full-Time,Zone C,Part-Time,2023-05-06,20230506.0
2820,Active,Full-Time,Zone C,Temporary,2022-09-18,20220918.0
2821,Active,Full-Time,Zone B,Temporary,2019-09-08,20190908.0
2822,Active,Part-Time,Zone B,Part-Time,2019-08-30,20190830.0
2823,Active,Contract,Zone B,Part-Time,2023-05-22,20230522.0
2824,Active,Part-Time,Zone A,Full-Time,2021-03-02,20210302.0
2825,Active,Full-Time,Zone C,Temporary,2023-02-13,20230213.0
2827,Terminated,Full-Time,Zone A,Full-Time,2020-02-19,20200219.0
2828,Terminated,Full-Time,Zone A,Temporary,2021-10-15,20211015.0
2829,Active,Part-Time,Zone B,Part-Time,2022-11-16,20221116.0
2830,Active,Full-Time,Zone B,Part-Time,2022-06-30,20220630.0
2831,Active,Full-Time,Zone C,Full-Time,2021-07-28,20210728.0
2832,Active,Contract,Zone C,Full-Time,2021-11-21,20211121.0
2833,Active,Contract,Zone A,Full-Time,2020-10-12,20201012.0
2834,Active,Full-Time,Zone A,Full-Time,2018-10-02,20181002.0
2835,Active,Contract,Zone C,Part-Time,2021-07-17,20210717.0
2836,Active,Contract,Zone C,Part-Time,2022-04-13,20220413.0
2837,Active,Part-Time,Zone C,Temporary,2021-03-20,20210320.0
2838,Active,Part-Time,Zone A,Temporary,2021-09-09,20210909.0
2839,Active,Part-Time,Zone C,Part-Time,2019-12-06,20191206.0
2840,Active,Contract,Zone B,Part-Time,2023-04-26,20230426.0
2841,Active,Contract,Zone B,Temporary,2019-04-06,20190406.0
2842,Terminated,Part-Time,Zone B,Temporary,2020-10-19,20201019.0
2843,Active,Full-Time,Zone C,Temporary,2021-11-22,20211122.0
2845,Active,Full-Time,Zone B,Part-Time,2020-09-03,20200903.0
2846,Terminated,Contract,Zone C,Full-Time,2019-10-14,20191014.0
2848,Terminated,Full-Time,Zone A,Temporary,2022-03-13,20220313.0
2849,Active,Part-Time,Zone C,Full-Time,2018-10-02,20181002.0
2850,Active,Full-Time,Zone C,Part-Time,2022-10-06,20221006.0
2851,Active,Full-Time,Zone B,Part-Time,2020-09-21,20200921.0
2852,Active,Part-Time,Zone C,Temporary,2021-12-06,20211206.0
2853,Terminated,Contract,Zone B,Part-Time,2022-11-16,20221116.0
2854,Active,Part-Time,Zone A,Full-Time,2022-08-02,20220802.0
2855,Active,Part-Time,Zone C,Full-Time,2022-01-19,20220119.0
2856,Active,Full-Time,Zone A,Temporary,2022-04-09,20220409.0
2857,Active,Full-Time,Zone A,Part-Time,2019-07-19,20190719.0
2858,Active,Full-Time,Zone C,Temporary,2021-09-02,20210902.0
2859,Active,Full-Time,Zone C,Part-Time,2019-02-01,20190201.0
2860,Active,Part-Time,Zone C,Part-Time,2023-04-13,20230413.0
2861,Active,Full-Time,Zone C,Full-Time,2018-10-06,20181006.0
2862,Active,Part-Time,Zone B,Part-Time,2020-03-24,20200324.0
2863,Active,Full-Time,Zone B,Temporary,2021-10-08,20211008.0
2864,Active,Part-Time,Zone B,Full-Time,2022-05-16,20220516.0
2865,Terminated,Part-Time,Zone C,Part-Time,2022-05-10,20220510.0
2866,Active,Part-Time,Zone C,Temporary,2021-11-16,20211116.0
2867,Active,Part-Time,Zone A,Temporary,2019-02-25,20190225.0
2868,Active,Full-Time,Zone A,Temporary,2022-07-01,20220701.0
2869,Active,Contract,Zone A,Full-Time,2022-12-17,20221217.0
2870,Active,Part-Time,Zone B,Part-Time,2023-07-26,20230726.0
2871,Active,Contract,Zone A,Part-Time,2022-03-11,20220311.0
2872,Active,Contract,Zone B,Full-Time,2020-06-29,20200629.0
2873,Active,Part-Time,Zone A,Full-Time,2022-03-28,20220328.0
2874,Active,Part-Time,Zone A,Full-Time,2022-02-14,20220214.0
2875,Active,Full-Time,Zone C,Temporary,2020-12-25,20201225.0
2876,Active,Part-Time,Zone A,Temporary,2023-04-27,20230427.0
2877,Active,Contract,Zone B,Part-Time,2022-11-11,20221111.0
2878,Active,Part-Time,Zone A,Part-Time,2021-05-04,20210504.0
2879,Active,Full-Time,Zone A,Full-Time,2018-12-20,20181220.0
2880,Active,Contract,Zone A,Temporary,2021-06-11,20210611.0
2881,Active,Contract,Zone B,Full-Time,2023-06-07,20230607.0
2882,Terminated,Part-Time,Zone B,Full-Time,2019-05-21,20190521.0
2883,Active,Part-Time,Zone C,Full-Time,2019-03-01,20190301.0
2884,Active,Part-Time,Zone A,Part-Time,2022-02-26,20220226.0
2886,Active,Contract,Zone A,Temporary,2020-08-06,20200806.0
2887,Terminated,Full-Time,Zone A,Temporary,2020-01-28,20200128.0
2890,Active,Full-Time,Zone A,Full-Time,2022-10-07,20221007.0
2891,Active,Contract,Zone A,Temporary,2021-08-11,20210811.0
2892,Active,Contract,Zone A,Full-Time,2021-04-10,20210410.0
2893,Active,Full-Time,Zone A,Temporary,2022-02-24,20220224.0
2894,Active,Part-Time,Zone B,Full-Time,2022-07-01,20220701.0
2895,Terminated,Full-Time,Zone A,Temporary,2023-04-04,20230404.0
2896,Active,Full-Time,Zone B,Part-Time,2021-10-25,20211025.0
2897,Active,Full-Time,Zone C,Part-Time,2022-03-04,20220304.0
2898,Active,Contract,Zone A,Full-Time,2019-12-20,20191220.0
2899,Active,Part-Time,Zone B,Part-Time,2020-09-11,20200911.0
2900,Active,Part-Time,Zone B,Temporary,2021-10-31,20211031.0
2901,Active,Part-Time,Zone A,Part-Time,2018-10-21,20181021.0
2902,Active,Part-Time,Zone B,Part-Time,2021-01-07,20210107.0
2903,Active,Part-Time,Zone A,Full-Time,2023-02-09,20230209.0
2904,Terminated,Full-Time,Zone A,Part-Time,2020-02-15,20200215.0
