invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_income,rating,day,month,weekday,hour,time_of_day,rfm_date
169-52-4504,Branch A,Cairo,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,1900-01-01 14:13:00,Credit card,47.07,2.3535,5.8,14,3,Thursday,14,Afternoon,2019-03-14
250-81-7186,Branch C,Alexandria,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,1900-01-01 10:23:00,Credit card,99.69,4.9845,8.0,27,2,Wednesday,10,Morning,2019-02-27
562-12-5430,Branch A,Cairo,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,1900-01-01 10:11:00,Ewallet,264.45,13.2225,7.9,18,1,Friday,10,Morning,2019-01-18
816-72-8853,Branch A,Cairo,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,1900-01-01 15:48:00,Cash,139.65,6.9825,5.9,29,1,Tuesday,15,Afternoon,2019-01-29
491-38-3499,Branch A,Cairo,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,1900-01-01 17:46:00,Credit card,55.45,2.7725,4.9,26,2,Tuesday,17,Evening,2019-02-26
322-02-2271,Branch B,Giza,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,1900-01-01 11:46:00,Cash,128.91,6.4455,9.3,3,2,Sunday,11,Morning,2019-02-03
842-29-4695,Branch C,Alexandria,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,1900-01-01 12:07:00,Credit card,119.98,5.999,7.9,16,1,Wednesday,12,Afternoon,2019-01-16
725-67-2480,Branch B,Giza,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,1900-01-01 18:14:00,Credit card,352.5,17.625,5.9,24,3,Sunday,18,Evening,2019-03-24
641-51-2661,Branch C,Alexandria,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,1900-01-01 14:45:00,Credit card,871.0,43.55,9.9,12,2,Tuesday,14,Afternoon,2019-02-12
714-02-3114,Branch C,Alexandria,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,1900-01-01 11:39:00,Cash,197.6,9.88,7.7,21,2,Thursday,11,Morning,2019-02-21
518-17-2983,Branch A,Cairo,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,1900-01-01 15:44:00,Ewallet,194.52,9.726,7.6,4,2,Monday,15,Afternoon,2019-02-04
779-42-2410,Branch B,Giza,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,1900-01-01 13:06:00,Ewallet,173.22,8.661,7.7,20,2,Wednesday,13,Afternoon,2019-02-20
190-14-3147,Branch B,Giza,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,1900-01-01 20:43:00,Ewallet,71.88,3.594,6.4,23,2,Saturday,20,Evening,2019-02-23
408-66-6712,Branch C,Alexandria,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,1900-01-01 14:19:00,Ewallet,286.26,14.313,4.4,16,2,Saturday,14,Afternoon,2019-02-16
679-22-6530,Branch B,Giza,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,1900-01-01 10:01:00,Credit card,81.24,4.062,4.1,17,1,Thursday,10,Morning,2019-01-17
588-47-8641,Branch A,Cairo,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,1900-01-01 19:30:00,Ewallet,560.4,28.02,4.4,14,1,Monday,19,Evening,2019-01-14
642-61-4706,Branch B,Giza,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,1900-01-01 16:34:00,Cash,186.8,9.34,5.5,30,3,Saturday,16,Afternoon,2019-03-30
576-31-4774,Branch B,Giza,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,1900-01-01 13:10:00,Ewallet,220.23,11.0115,4.0,2,3,Saturday,13,Afternoon,2019-03-02
556-41-6224,Branch C,Alexandria,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,1900-01-01 17:10:00,Credit card,269.12,13.456,9.3,15,2,Friday,17,Evening,2019-02-15
811-03-8790,Branch A,Cairo,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,1900-01-01 10:22:00,Credit card,454.8,22.74,4.8,1,3,Friday,10,Morning,2019-03-01
242-11-3142,Branch B,Giza,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,1900-01-01 19:57:00,Cash,167.54,8.377,4.6,24,2,Sunday,19,Evening,2019-02-24
752-23-3760,Branch B,Giza,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,1900-01-01 19:29:00,Credit card,448.56,22.428,7.3,19,2,Tuesday,19,Evening,2019-02-19
274-05-5470,Branch A,Cairo,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,1900-01-01 18:30:00,Cash,293.88,14.694,6.0,23,2,Saturday,18,Evening,2019-02-23
648-94-3045,Branch C,Alexandria,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,1900-01-01 14:27:00,Ewallet,589.5,29.475,8.1,7,2,Thursday,14,Afternoon,2019-02-07
130-67-4723,Branch A,Cairo,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,1900-01-01 13:57:00,Ewallet,291.0,14.55,9.4,11,1,Friday,13,Afternoon,2019-01-11
528-87-5606,Branch B,Giza,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,1900-01-01 19:43:00,Cash,39.48,1.974,6.5,12,2,Tuesday,19,Evening,2019-02-12
320-85-2052,Branch B,Giza,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,1900-01-01 10:11:00,Credit card,34.81,1.7405,7.0,14,1,Monday,10,Morning,2019-01-14
370-96-0655,Branch C,Alexandria,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,1900-01-01 13:46:00,Ewallet,295.92,14.796,7.1,9,1,Wednesday,13,Afternoon,2019-01-09
105-10-6182,Branch A,Cairo,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,1900-01-01 12:22:00,Ewallet,42.96,2.148,6.6,27,2,Wednesday,12,Afternoon,2019-02-27
510-79-0415,Branch B,Giza,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,1900-01-01 19:20:00,Ewallet,138.48,6.924,4.9,24,1,Thursday,19,Evening,2019-01-24
241-96-5076,Branch B,Giza,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,1900-01-01 12:58:00,Credit card,98.2,4.91,6.4,8,1,Tuesday,12,Afternoon,2019-01-08
767-97-4650,Branch B,Giza,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,1900-01-01 11:59:00,Credit card,129.66,6.483,8.0,8,1,Tuesday,11,Morning,2019-01-08
648-83-1321,Branch A,Cairo,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,1900-01-01 17:59:00,Cash,635.6,31.78,4.3,16,1,Wednesday,17,Evening,2019-01-16
173-57-2300,Branch C,Alexandria,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,1900-01-01 12:51:00,Cash,145.76,7.288,6.1,13,3,Wednesday,12,Afternoon,2019-03-13
305-03-2383,Branch A,Cairo,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,1900-01-01 10:36:00,Cash,201.3,10.065,7.5,15,2,Friday,10,Morning,2019-02-15
394-55-6384,Branch C,Alexandria,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,1900-01-01 13:38:00,Cash,631.71,31.5855,6.7,25,1,Friday,13,Afternoon,2019-01-25
266-20-6657,Branch C,Alexandria,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,1900-01-01 19:39:00,Ewallet,385.28,19.264,5.2,12,3,Tuesday,19,Evening,2019-03-12
689-05-1884,Branch A,Cairo,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,1900-01-01 12:44:00,Cash,486.3,24.315,8.8,4,3,Monday,12,Afternoon,2019-03-04
196-01-2849,Branch C,Alexandria,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,1900-01-01 13:56:00,Cash,513.66,25.683,9.5,10,2,Sunday,13,Afternoon,2019-02-10
372-62-5264,Branch C,Alexandria,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,1900-01-01 14:42:00,Cash,473.4,23.67,7.6,16,1,Wednesday,14,Afternoon,2019-01-16
800-09-8606,Branch A,Cairo,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,1900-01-01 19:45:00,Cash,436.85,21.8425,6.6,29,1,Tuesday,19,Evening,2019-01-29
182-52-7000,Branch A,Cairo,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,1900-01-01 20:26:00,Ewallet,108.16,5.408,6.9,1,1,Tuesday,20,Evening,2019-01-01
826-58-8051,Branch B,Giza,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,1900-01-01 19:46:00,Ewallet,248.76,12.438,4.3,6,1,Sunday,19,Evening,2019-01-06
868-06-0466,Branch A,Cairo,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,1900-01-01 19:38:00,Credit card,626.22,31.311,7.8,19,2,Tuesday,19,Evening,2019-02-19
751-41-9720,Branch C,Alexandria,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,1900-01-01 16:18:00,Ewallet,975.0,48.75,8.0,12,1,Saturday,16,Afternoon,2019-01-12
626-43-7888,Branch C,Alexandria,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,1900-01-01 12:23:00,Ewallet,483.28,24.164,9.6,7,2,Thursday,12,Afternoon,2019-02-07
176-64-7711,Branch B,Giza,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,1900-01-01 19:11:00,Credit card,96.96,4.848,4.3,27,3,Wednesday,19,Evening,2019-03-27
191-29-0321,Branch B,Giza,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,1900-01-01 18:57:00,Credit card,197.7,9.885,5.0,27,2,Wednesday,18,Evening,2019-02-27
729-06-2010,Branch B,Giza,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,1900-01-01 11:18:00,Cash,724.23,36.2115,9.2,6,1,Sunday,11,Morning,2019-01-06
640-48-5028,Branch B,Giza,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,1900-01-01 12:40:00,Cash,795.51,39.7755,6.3,2,3,Saturday,12,Afternoon,2019-03-02
186-79-9562,Branch B,Giza,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,1900-01-01 14:06:00,Cash,502.39,25.1195,8.9,29,3,Friday,14,Afternoon,2019-03-29
834-45-5519,Branch B,Giza,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,1900-01-01 20:48:00,Ewallet,172.0,8.6,7.6,31,1,Thursday,20,Evening,2019-01-31
162-65-8559,Branch C,Alexandria,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,1900-01-01 20:13:00,Cash,68.98,3.449,4.8,21,1,Monday,20,Evening,2019-01-21
760-27-5490,Branch C,Alexandria,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,1900-01-01 20:37:00,Ewallet,124.96,6.248,9.1,20,1,Sunday,20,Evening,2019-01-20
445-30-9252,Branch A,Cairo,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,1900-01-01 17:59:00,Ewallet,77.1,3.855,6.1,17,1,Thursday,17,Evening,2019-01-17
786-94-2700,Branch A,Cairo,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,1900-01-01 20:18:00,Cash,483.72,24.186,9.1,28,2,Thursday,20,Evening,2019-02-28
728-88-7867,Branch C,Alexandria,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,1900-01-01 15:52:00,Ewallet,302.12,15.106,8.3,19,3,Tuesday,15,Afternoon,2019-03-19
183-21-3799,Branch C,Alexandria,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,1900-01-01 15:14:00,Ewallet,698.67,34.9335,7.2,19,2,Tuesday,15,Afternoon,2019-02-19
268-20-3585,Branch C,Alexandria,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,1900-01-01 12:50:00,Ewallet,124.65,6.2325,6.0,4,2,Monday,12,Afternoon,2019-02-04
735-32-9839,Branch C,Alexandria,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,1900-01-01 10:36:00,Ewallet,789.6,39.48,8.5,31,1,Thursday,10,Morning,2019-01-31
258-92-7466,Branch A,Cairo,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,1900-01-01 18:33:00,Credit card,178.4,8.92,6.6,6,2,Wednesday,18,Evening,2019-02-06
857-16-3520,Branch A,Cairo,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,1900-01-01 16:06:00,Ewallet,500.22,25.011,4.5,28,3,Thursday,16,Afternoon,2019-03-28
482-17-1179,Branch A,Cairo,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,1900-01-01 12:47:00,Credit card,35.82,1.791,8.1,19,1,Saturday,12,Afternoon,2019-01-19
788-21-5741,Branch A,Cairo,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,1900-01-01 13:34:00,Credit card,136.14,6.807,7.2,17,2,Sunday,13,Afternoon,2019-02-17
821-14-9046,Branch B,Giza,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,1900-01-01 15:04:00,Credit card,104.88,5.244,6.1,18,1,Friday,15,Afternoon,2019-01-18
418-05-0656,Branch B,Giza,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,1900-01-01 20:42:00,Cash,178.92,8.946,7.1,2,2,Saturday,20,Evening,2019-02-02
678-79-0726,Branch C,Alexandria,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,1900-01-01 15:28:00,Cash,815.67,40.7835,5.1,18,1,Friday,15,Afternoon,2019-01-18
776-68-1096,Branch B,Giza,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,1900-01-01 13:45:00,Credit card,132.36,6.618,7.9,18,3,Monday,13,Afternoon,2019-03-18
592-46-1692,Branch C,Alexandria,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,1900-01-01 20:10:00,Cash,257.39,12.8695,7.4,11,1,Friday,20,Evening,2019-01-11
434-35-9162,Branch B,Giza,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,1900-01-01 18:53:00,Ewallet,93.36,4.668,7.4,4,2,Monday,18,Evening,2019-02-04
149-14-0304,Branch C,Alexandria,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,1900-01-01 14:24:00,Cash,228.0,11.4,6.6,6,2,Wednesday,14,Afternoon,2019-02-06
442-44-6497,Branch C,Alexandria,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,1900-01-01 11:42:00,Credit card,166.71,8.3355,5.9,8,1,Tuesday,11,Morning,2019-01-08
174-64-0215,Branch B,Giza,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,1900-01-01 17:49:00,Credit card,697.4,34.87,8.9,5,3,Tuesday,17,Evening,2019-03-05
210-74-9613,Branch C,Alexandria,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,1900-01-01 15:33:00,Ewallet,389.04,19.452,6.8,16,3,Saturday,15,Afternoon,2019-03-16
299-29-0180,Branch B,Giza,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,1900-01-01 10:54:00,Cash,365.26,18.263,9.3,9,3,Saturday,10,Morning,2019-03-09
247-11-2470,Branch A,Cairo,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,1900-01-01 16:23:00,Credit card,89.28,4.464,4.4,1,3,Friday,16,Afternoon,2019-03-01
635-28-5728,Branch A,Cairo,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,1900-01-01 19:33:00,Ewallet,168.0,8.4,4.8,28,2,Thursday,19,Evening,2019-02-28
756-49-0168,Branch A,Cairo,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,1900-01-01 11:39:00,Ewallet,19.7,0.985,9.5,8,2,Friday,11,Morning,2019-02-08
438-23-1242,Branch B,Giza,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,1900-01-01 10:38:00,Ewallet,531.16,26.558,8.9,24,1,Thursday,10,Morning,2019-01-24
238-45-6950,Branch B,Giza,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,1900-01-01 20:03:00,Ewallet,53.72,2.686,6.4,1,3,Friday,20,Evening,2019-03-01
607-65-2441,Branch C,Alexandria,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,1900-01-01 12:39:00,Credit card,819.5,40.975,6.0,10,3,Sunday,12,Afternoon,2019-03-10
386-27-7606,Branch C,Alexandria,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,1900-01-01 15:59:00,Credit card,568.4,28.42,8.1,23,3,Saturday,15,Afternoon,2019-03-23
137-63-5492,Branch C,Alexandria,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,1900-01-01 14:26:00,Ewallet,587.6,29.38,9.0,29,1,Tuesday,14,Afternoon,2019-01-29
197-77-7132,Branch B,Giza,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,1900-01-01 18:22:00,Ewallet,732.48,36.624,6.0,12,1,Saturday,18,Evening,2019-01-12
805-86-0265,Branch A,Cairo,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,1900-01-01 11:32:00,Cash,845.64,42.282,9.8,20,3,Wednesday,11,Morning,2019-03-20
733-29-1227,Branch C,Alexandria,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,1900-01-01 12:41:00,Cash,389.27,19.4635,8.5,23,3,Saturday,12,Afternoon,2019-03-23
451-73-2711,Branch C,Alexandria,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,1900-01-01 15:20:00,Ewallet,84.83,4.2415,8.8,14,1,Monday,15,Afternoon,2019-01-14
373-14-0504,Branch A,Cairo,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,1900-01-01 14:33:00,Ewallet,143.26,7.163,8.8,12,2,Tuesday,14,Afternoon,2019-02-12
546-80-2899,Branch A,Cairo,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,1900-01-01 15:29:00,Ewallet,75.38,3.769,9.5,20,2,Wednesday,15,Afternoon,2019-02-20
345-68-9016,Branch C,Alexandria,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,1900-01-01 16:19:00,Credit card,253.36,12.668,5.6,2,1,Wednesday,16,Afternoon,2019-01-02
390-17-5806,Branch C,Alexandria,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,1900-01-01 16:33:00,Cash,38.42,1.921,8.6,2,2,Saturday,16,Afternoon,2019-02-02
457-13-1708,Branch B,Giza,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,1900-01-01 19:07:00,Credit card,652.3,32.615,5.2,8,1,Tuesday,19,Evening,2019-01-08
664-14-2882,Branch C,Alexandria,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,1900-01-01 14:43:00,Credit card,52.65,2.6325,5.8,30,1,Wednesday,14,Afternoon,2019-01-30
487-79-6868,Branch B,Giza,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,1900-01-01 19:28:00,Credit card,110.61,5.5305,8.0,26,3,Tuesday,19,Evening,2019-03-26
314-23-4520,Branch C,Alexandria,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,1900-01-01 20:44:00,Cash,568.61,28.4305,9.0,15,1,Tuesday,20,Evening,2019-01-15
210-30-7976,Branch B,Giza,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,1900-01-01 11:16:00,Ewallet,89.28,4.464,4.1,14,3,Thursday,11,Morning,2019-03-14
585-86-8361,Branch A,Cairo,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,1900-01-01 10:31:00,Credit card,136.4,6.82,8.6,3,2,Sunday,10,Morning,2019-02-03
807-14-7833,Branch A,Cairo,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,1900-01-01 12:30:00,Ewallet,174.2,8.71,7.0,22,2,Friday,12,Afternoon,2019-02-22
775-72-1988,Branch B,Giza,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,1900-01-01 15:05:00,Ewallet,366.4,18.32,8.4,24,1,Thursday,15,Afternoon,2019-01-24
288-38-3758,Branch C,Alexandria,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,1900-01-01 18:30:00,Ewallet,254.61,12.7305,7.4,25,1,Friday,18,Evening,2019-01-25
652-43-6591,Branch A,Cairo,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,1900-01-01 13:18:00,Credit card,778.32,38.916,6.2,9,3,Saturday,13,Afternoon,2019-03-09
785-96-0615,Branch B,Giza,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,1900-01-01 15:28:00,Ewallet,285.92,14.296,4.9,17,2,Sunday,15,Afternoon,2019-02-17
406-46-7107,Branch A,Cairo,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,1900-01-01 11:52:00,Cash,579.12,28.956,4.5,11,1,Friday,11,Morning,2019-01-11
250-17-5703,Branch A,Cairo,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,1900-01-01 18:24:00,Ewallet,188.5,9.425,5.6,27,2,Wednesday,18,Evening,2019-02-27
156-95-3964,Branch A,Cairo,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,1900-01-01 15:19:00,Ewallet,221.56,11.078,8.0,25,3,Monday,15,Afternoon,2019-03-25
842-40-8179,Branch B,Giza,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,1900-01-01 10:38:00,Credit card,772.0,38.6,5.6,11,2,Monday,10,Morning,2019-02-11
525-09-8450,Branch B,Giza,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,1900-01-01 15:12:00,Credit card,721.3,36.065,4.2,31,1,Thursday,15,Afternoon,2019-01-31
410-67-1709,Branch A,Cairo,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,1900-01-01 17:48:00,Ewallet,511.04,25.552,9.9,20,1,Sunday,17,Evening,2019-01-20
587-73-4862,Branch A,Cairo,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,1900-01-01 11:07:00,Ewallet,53.45,2.6725,7.6,26,3,Tuesday,11,Morning,2019-03-26
787-87-2010,Branch A,Cairo,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,1900-01-01 15:48:00,Credit card,222.0,11.1,6.6,20,1,Sunday,15,Afternoon,2019-01-20
593-14-4239,Branch B,Giza,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,1900-01-01 19:40:00,Ewallet,763.68,38.184,4.7,5,3,Tuesday,19,Evening,2019-03-05
801-88-0346,Branch C,Alexandria,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,1900-01-01 20:30:00,Credit card,228.18,11.409,9.8,5,1,Saturday,20,Evening,2019-01-05
388-76-2555,Branch B,Giza,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,1900-01-01 13:59:00,Cash,82.14,4.107,6.3,13,2,Wednesday,13,Afternoon,2019-02-13
711-31-1234,Branch B,Giza,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,1900-01-01 18:51:00,Cash,382.56,19.128,7.9,16,3,Saturday,18,Evening,2019-03-16
886-54-6089,Branch A,Cairo,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,1900-01-01 17:24:00,Cash,68.58,3.429,7.7,15,1,Tuesday,17,Evening,2019-01-15
707-32-7409,Branch B,Giza,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,1900-01-01 11:58:00,Ewallet,382.16,19.108,4.5,26,2,Tuesday,11,Morning,2019-02-26
759-98-4285,Branch C,Alexandria,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,1900-01-01 19:01:00,Credit card,601.09,30.0545,8.0,27,2,Wednesday,19,Evening,2019-02-27
201-63-8275,Branch C,Alexandria,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,1900-01-01 16:50:00,Ewallet,475.93,23.7965,5.7,17,2,Sunday,16,Afternoon,2019-02-17
471-06-8611,Branch C,Alexandria,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,1900-01-01 10:22:00,Credit card,52.42,2.621,6.3,6,2,Wednesday,10,Morning,2019-02-06
200-16-5952,Branch C,Alexandria,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,1900-01-01 16:46:00,Cash,131.3,6.565,6.0,17,1,Thursday,16,Afternoon,2019-01-17
120-54-2248,Branch B,Giza,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,1900-01-01 18:08:00,Credit card,144.3,7.215,8.0,22,1,Tuesday,18,Evening,2019-01-22
102-77-2261,Branch C,Alexandria,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,1900-01-01 18:02:00,Credit card,457.17,22.8585,4.2,5,3,Tuesday,18,Evening,2019-03-05
875-31-8302,Branch B,Giza,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,1900-01-01 13:07:00,Cash,93.38,4.669,9.6,3,1,Thursday,13,Afternoon,2019-01-03
102-06-2002,Branch C,Alexandria,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,1900-01-01 17:52:00,Cash,126.25,6.3125,6.1,20,3,Wednesday,17,Evening,2019-03-20
457-94-0464,Branch B,Giza,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,1900-01-01 20:32:00,Ewallet,790.83,39.5415,5.6,31,1,Thursday,20,Evening,2019-01-31
629-42-4133,Branch C,Alexandria,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,1900-01-01 19:24:00,Cash,174.4,8.72,8.3,19,2,Tuesday,19,Evening,2019-02-19
534-53-3526,Branch A,Cairo,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,1900-01-01 16:06:00,Ewallet,379.04,18.952,7.8,11,2,Monday,16,Afternoon,2019-02-11
307-04-2070,Branch A,Cairo,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,1900-01-01 14:14:00,Credit card,30.62,1.531,4.1,5,2,Tuesday,14,Afternoon,2019-02-05
468-99-7231,Branch C,Alexandria,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,1900-01-01 17:36:00,Cash,352.08,17.604,8.8,3,3,Sunday,17,Evening,2019-03-03
516-77-6464,Branch C,Alexandria,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,1900-01-01 13:08:00,Ewallet,50.8,2.54,4.1,24,2,Sunday,13,Afternoon,2019-02-24
404-91-5964,Branch A,Cairo,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,1900-01-01 16:09:00,Credit card,522.06,26.103,9.0,4,2,Monday,16,Afternoon,2019-02-04
